date,MU,HYNIX_USD,USDKRW,rMU,rHY,z,pos_leadlag_ls,pos_leadlag_lf,pos_meanrev,ret_leadlag_ls,ret_leadlag_lf,ret_meanrev,ret_buyhold,eq_leadlag_ls,eq_leadlag_lf,eq_meanrev,eq_buyhold
2023-08-04,73.24206615164933,64.23930176852598,1323.302195004046,-0.0268403949768512,-0.05353967461202913,,-1.0,0.0,0.0,0.05353967461202913,-0.0,-0.0,-0.05353967461202913,1.0839519333009529,1.0062121393584396,1.0,0.9389696847769547
2023-08-07,71.68605931683848,63.550222039571985,1314.3710993121788,-0.02147363213416753,-0.010784708907406682,,-1.0,0.0,0.0,0.010784708907406682,-0.0,0.0,-0.010784708907406682,1.0956420393712243,1.0062121393584396,1.0,0.9288431700537558
2023-08-08,71.96379370753803,65.53647772692129,1312.3060551257329,0.00386682938990468,0.030776407920338755,,-1.0,0.0,0.0,-0.030776407920338755,0.0,0.0,0.030776407920338755,1.0619221130328635,1.0062121393584396,1.0,0.9574296263493508
2023-08-09,71.72022783690221,63.348935403705596,1310.1316595831343,-0.0033903018765233384,-0.03394879785160665,,0.0,0.0,0.0,-0.0005,-0.0,-0.0,-0.03394879785160665,1.0613911519763473,1.0062121393584396,1.0,0.9249260415072774
2023-08-10,70.71649913992998,64.25925320501352,1311.0321473322763,-0.014093911495136169,0.014267630527563746,,0.0,0.0,0.0,0.0,0.0,0.0,0.014267630527563746,1.0613911519763473,1.0062121393584396,1.0,0.9381225445328254
2023-08-11,71.56627773776252,64.4876578031562,1308.6631195212738,0.011945067711677915,0.003548121441869334,,0.0,0.0,0.0,0.0,0.0,-0.0,0.003548121441869334,1.0613911519763473,1.0062121393584396,1.0,0.9414511172481833
2023-08-14,71.1276636514624,64.68758808273411,1305.979540095545,-0.006147639674464855,0.0030954915216492296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0030954915216492296,1.0613911519763473,1.0062121393584396,1.0,0.9443653711996722
2023-08-15,67.76984499114525,63.93462360069744,1310.0761487524478,-0.048359010162390526,-0.01170829009672314,,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.01170829009672314,1.0613911519763473,1.0062121393584396,1.0,0.9333084674763669
2023-08-16,67.64445121859887,61.5169803324905,1311.0097140505486,-0.0018520025122450434,-0.03854781535710572,,-1.0,0.0,0.0,0.03804781535710572,-0.0,-0.0,-0.03854781535710572,1.101774766548409,1.0062121393584396,1.0,0.8973314650008646
2023-08-17,66.87585158032327,61.88158072763671,1304.9075016667896,-0.011427390308324625,0.005909330757282838,,0.0,0.0,0.0,-0.0005,0.0,0.0,0.005909330757282838,1.1012238791651348,1.0062121393584396,1.0,0.9026340934264718
2023-08-18,65.3756970771317,62.5979248359817,1311.8917553818387,-0.02268735397051902,0.011509557543965876,,0.0,0.0,0.0,0.0,0.0,0.0,0.011509557543965876,1.1012238791651348,1.0062121393584396,1.0,0.9130230124659092
2023-08-21,63.51777346413079,60.778063168625245,1317.1327195105287,-0.028830821268258866,-0.029503207252242092,,-1.0,0.0,0.0,0.02900320725224209,-0.0,-0.0,-0.029503207252242092,1.1331629035636792,1.0062121393584396,1.0,0.8860859053030611
2023-08-22,61.930135971568475,59.69950894577133,1314.1122639543385,-0.025312853291452164,-0.0179051257186309,,-1.0,0.0,0.0,0.0179051257186309,-0.0,0.0,-0.0179051257186309,1.1534523278116757,1.0062121393584396,1.0,0.8702204257711029
2023-08-23,60.50753553625866,58.509289687373425,1318.4891198655882,-0.023238998917365805,-0.020138255295273133,,-1.0,0.0,0.0,0.020138255295273133,-0.0,0.0,-0.020138255295273133,1.1766808452600743,1.0062121393584396,1.0,0.8526957046737632
2023-08-24,60.01073155539019,57.411649451476904,1314.6175961265435,-0.008244506113681105,-0.01893830485564152,,-1.0,0.0,0.0,0.01893830485564152,-0.0,-0.0,-0.01893830485564152,1.1989651858254036,1.0062121393584396,1.0,0.8365470934695555
2023-08-25,61.30454355207676,58.804651206853556,1320.550394940212,0.02133055464622391,0.0239737190836955,,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0239737190836955,1.198365703232491,1.0062121393584396,1.0,0.8566022384886766
2023-08-28,61.69572809341445,58.128109466620025,1319.4002675598097,0.006360731647365725,-0.011571595256979705,,1.0,1.0,0.0,-0.012071595256979706,-0.012071595256979706,-0.0,-0.011571595256979705,1.1838995174932225,0.9940655536694448,1.0,0.8466899840886628
2023-08-29,61.540283903226054,59.12330190460653,1315.1699818155143,-0.0025227085834389484,0.01697576729360506,,0.0,0.0,0.0,-0.0005,-0.0005,0.0,0.01697576729360506,1.183307567734476,0.9935685208926102,1.0,0.8610631962283781
2023-08-30,61.31466943617592,58.701375885889064,1313.2086629271046,-0.003672863234966961,-0.007161960128207134,,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.007161960128207134,1.183307567734476,0.9935685208926102,1.0,0.8548962959491239
2023-08-31,60.213202004407115,59.003796078107904,1309.1920378675918,-0.018127489290069576,0.005138616300921939,,0.0,0.0,0.0,0.0,0.0,0.0,0.005138616300921939,1.183307567734476,0.9935685208926102,1.0,0.8592892799910858
2023-09-01,59.46865983920549,58.450565326299035,1310.1986154910633,-0.012442182278778802,-0.00942042230752449,,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.00942042230752449,1.183307567734476,0.9935685208926102,1.0,0.8511944120892412
2023-09-04,58.734369444090575,56.25543532935845,1311.1166274901784,-0.012424382780857002,-0.03827869534153905,,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.03827869534153905,1.183307567734476,0.9935685208926102,1.0,0.8186118005124566
2023-09-05,59.12670813892894,56.04542357614081,1311.304408388442,0.006657671083116767,-0.0037401672628858407,,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0037401672628858407,1.183307567734476,0.9935685208926102,1.0,0.8155500554551679
2023-09-06,57.54078750512723,54.84619989620031,1308.388086981544,-0.027188692443549378,-0.021629594656362272,,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.021629594656362272,1.183307567734476,0.9935685208926102,1.0,0.7979100383336989
2023-09-07,56.283366203858535,54.85409357292132,1289.367237378019,-0.022095002068136083,0.00014391350259845836,,-1.0,0.0,0.0,-0.0006439135025984584,0.0,0.0,0.00014391350259845836,1.1825456200138849,0.9935685208926102,1.0,0.798024868362074
2023-09-08,58.042474137495965,56.305079221231544,1289.8461230912515,0.030776013069643504,0.02610793207254236,,-1.0,0.0,0.0,-0.02610793207254236,0.0,-0.0,0.02610793207254236,1.1516717992938799,0.9935685208926102,1.0,0.8188596474174705
2023-09-11,56.55277045685513,55.65060803907729,1280.099730464178,-0.026000862610162656,-0.011691744358877543,,1.0,1.0,0.0,-0.012691744358877544,-0.012191744358877543,0.0,-0.011691744358877543,1.1370550752319135,0.9814551874828594,1.0,0.8092857497540649
2023-09-12,57.61472857993424,54.79256346477773,1281.3506830729373,0.018604046886181003,-0.015538522242864339,,-1.0,0.0,0.0,0.014538522242864338,-0.0005,-0.0,-0.015538522242864339,1.1535861757345347,0.9809644598891181,1.0,0.7967106451306781
2023-09-13,57.82264224311633,56.04616942026396,1287.1595838296462,0.003602193752684002,0.022621323445003227,,0.0,0.0,0.0,-0.0005,0.0,0.0,0.022621323445003227,1.1530093826466674,0.9809644598891181,1.0,0.8147332943262564
2023-09-14,57.68334419467052,55.79811197919312,1288.570494643259,-0.0024119635747563706,-0.004435771676473799,,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.004435771676473799,1.1530093826466674,0.9809644598891181,1.0,0.8111193234554038
2023-09-15,59.63433165581303,58.15193870784092,1286.5647912143165,0.03326297301493408,0.04131918486611941,,0.0,0.0,0.0,0.0,0.0,0.0,0.04131918486611941,1.1530093826466674,0.9809644598891181,1.0,0.8446341127297393
2023-09-18,61.30212327972083,59.59019434759179,1285.6394273912904,0.027583037137510757,0.024431817983799675,,1.0,1.0,0.0,0.023931817983799675,0.023931817983799675,-0.0,0.024431817983799675,1.1806029933257807,1.0044407227917609,1.0,0.8652700596348605
2023-09-19,60.45418425581303,58.804156948600486,1284.955327225881,-0.013928686734377749,-0.013278487355941948,,1.0,1.0,0.0,-0.013278487355941948,-0.013278487355941948,0.0,-0.013278487355941948,1.164926371406517,0.9911032693543773,1.0,0.8537805820885238
2023-09-20,60.836976334404454,58.64990819455787,1282.1354221656486,0.0063119743867581235,-0.002626539022400287,,0.0,0.0,0.0,-0.0005,-0.0005,-0.0,-0.002626539022400287,1.1643439082208138,0.9906077177197001,1.0,0.8515380940731007
2023-09-21,61.73546367841479,60.24823367068107,1279.1449264094556,0.014660774267647447,0.026887245483750988,,0.0,0.0,0.0,0.0,0.0,0.0,0.026887245483750988,1.1643439082208138,0.9906077177197001,1.0,0.8744336078472096
2023-09-22,60.504674011231074,61.44907205018538,1274.426463175273,-0.020137923341506436,0.019735479734175776,,0.0,0.0,0.0,0.0,0.0,0.0,0.019735479734175776,1.1643439082208138,0.9906077177197001,1.0,0.8916909745937603
2023-09-25,61.081444888502986,61.153095019174515,1280.4977808067704,0.009487517306917326,-0.004828260593964906,,-1.0,0.0,0.0,0.0043282605939649055,-0.0,-0.0,-0.004828260593964906,1.169383492076589,0.9906077177197001,1.0,0.8873856581991352
2023-09-26,60.85042216957775,61.37218164475926,1280.4181195575757,-0.0037893784610139036,0.0035761903999560474,,0.0,0.0,0.0,-0.0005,0.0,0.0,0.0035761903999560474,1.168798800330551,0.9906077177197001,1.0,0.8905591182710456
2023-09-27,61.68980784831548,61.38140517044203,1285.3252074791706,0.013699971139441658,0.00015027708663239991,,0.0,0.0,0.0,0.0,0.0,-0.0,0.00015027708663239991,1.168798800330551,0.9906077177197001,1.0,0.8906929489008133
2023-09-28,62.147989261169855,62.1538545657015,1284.04026255737,0.007399736013273817,0.012505894500177916,,0.0,0.0,0.0,0.0,0.0,0.0,0.012505894500177916,1.168798800330551,0.9906077177197001,1.0,0.9018318609518192
2023-09-29,62.71383726308048,63.51279955997002,1284.4109812496272,0.009063648856423967,0.021628617061309363,,0.0,0.0,0.0,0.0,0.0,0.0,0.021628617061309363,1.168798800330551,0.9906077177197001,1.0,0.9213372369260341
2023-10-02,63.024631284402716,63.905309238137285,1283.5359141073782,0.004943509458190221,0.006160991140682803,1.5655798997113803,0.0,0.0,0.0,0.0,0.0,0.0,0.006160991140682803,1.168798800330551,0.9906077177197001,1.0,0.9270135874803166
2023-10-03,61.67534335226403,62.663351122282144,1285.9143819052233,-0.021641393227731065,-0.019625679461773515,1.5329953075833227,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.019625679461773515,1.168798800330551,0.9906077177197001,1.0,0.9088203159557191
2023-10-04,60.572399420757286,61.68126659836296,1290.1733499527638,-0.018044895301087216,-0.01579650110187636,1.5102229672544578,-1.0,0.0,0.0,0.015296501101876359,-0.0,0.0,-0.01579650110187636,1.1866773324676791,0.9906077177197001,1.0,0.894464134833317
2023-10-05,59.24203468876212,61.121345859036566,1291.4109852487773,-0.022207998875820145,-0.009119099476349035,1.6628534903237409,0.0,0.0,0.0,-0.0005,-0.0,0.0,-0.009119099476349035,1.1860839938014454,0.9906077177197001,1.0,0.8863074274097456
2023-10-06,58.64900116541704,60.99688616680102,1287.9349773420506,-0.010060790818461562,-0.00203834813628756,1.7217458739029012,-1.0,0.0,0.0,0.00153834813628756,-0.0,0.0,-0.00203834813628756,1.1879086039027904,0.9906077177197001,1.0,0.8845008243169071
2023-10-09,57.98432206230429,60.754796106790465,1283.92311946613,-0.011397879791124943,-0.0039767890601787315,1.76942502549353,0.0,0.0,0.0,-0.0005,-0.0,0.0,-0.0039767890601787315,1.187314649600839,0.9906077177197001,1.0,0.8809833511150446
2023-10-10,58.9233829184646,60.12246162162643,1292.4724473229548,0.016065340663113936,-0.010462518180955449,1.2913291638810405,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.010462518180955449,1.187314649600839,0.9906077177197001,1.0,0.8717660467868843
2023-10-11,59.59051950513002,61.251221651936575,1291.0254939577344,0.01125848731388146,0.018600285380292902,1.3799815768267953,0.0,0.0,0.0,0.0,0.0,0.0,0.018600285380292902,1.187314649600839,0.9906077177197001,1.0,0.8879811440419701
2023-10-12,58.73731656694826,59.43104960545246,1289.5230876455935,-0.014421251217768827,-0.030166984135396646,1.0738633797836683,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.030166984135396646,1.187314649600839,0.9906077177197001,1.0,0.8611934309571246
2023-10-13,57.507049100711214,57.33106489923914,1297.1019155397983,-0.021167708149657294,-0.03597418877661873,0.7837660995792807,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.03597418877661873,1.187314649600839,0.9906077177197001,1.0,0.8302126958986891
2023-10-16,58.10927944062168,57.64854557070912,1302.7584808795164,0.0104178327444302,0.005522396136478314,0.676458892173477,-1.0,0.0,0.0,-0.006022396136478314,0.0,-0.0,0.005522396136478314,1.180164170442299,0.9906077177197001,1.0,0.8347974592829752
2023-10-17,56.95117009380368,56.257814579954086,1305.5433007105148,-0.020131130423281185,-0.024420060487058137,0.5681085147332705,0.0,0.0,0.0,-0.0005,-0.0,-0.0,-0.024420060487058137,1.1795740883570778,0.9906077177197001,1.0,0.8144116548328425
2023-10-18,58.32033958369162,55.987169996020455,1303.4592479960902,0.023756674782695164,-0.004822400028913876,-0.022925073119318407,-1.0,0.0,0.0,0.004322400028913875,-0.0,-0.0,-0.004822400028913876,1.1846726794306985,0.9906077177197001,1.0,0.8104842360450288
2023-10-19,57.55166947914496,56.80050209813175,1315.7863619045659,-0.013267766507422785,0.01442260817171448,0.5172793741839615,1.0,1.0,0.0,0.013422608171714479,0.013922608171714479,0.0,0.01442260817171448,1.200574076618432,1.004399560825388,1.0,0.8221735326108577
2023-10-20,58.4325263788716,57.66537246033591,1317.8562665161662,0.015189549391001478,0.015111697249599487,0.4965315999729557,0.0,0.0,0.0,-0.0005,-0.0005,0.0,0.015111697249599487,1.199973789580123,1.0038973610449753,1.0,0.8345979701223066
2023-10-23,58.519674161335516,58.26990944963107,1320.7428161289615,0.001490314815646876,0.010428964481083547,0.6708985374740964,0.0,0.0,0.0,0.0,0.0,0.0,0.010428964481083547,1.199973789580123,1.0038973610449753,1.0,0.8433019627086966
2023-10-24,58.784257566729536,59.84130928953798,1319.8391766239852,0.004511082453632298,0.02661038609083821,1.163899468607677,0.0,0.0,0.0,0.0,0.0,0.0,0.02661038609083821,1.199973789580123,1.0038973610449753,1.0,0.8657425535275367
2023-10-25,57.657824946605494,60.60684890346919,1312.3936235988815,-0.01934812115303064,0.012711691632858013,1.8552123925144433,0.0,0.0,0.0,0.0,0.0,0.0,0.012711691632858013,1.199973789580123,1.0038973610449753,1.0,0.8767476059014219
2023-10-26,57.114642474212175,60.09701612573784,1305.4053626377865,-0.00946545003550714,-0.008447713079839048,1.8085540274954266,-1.0,0.0,0.0,0.007947713079839047,-0.0,0.0,-0.008447713079839048,1.209510836963033,1.0038973610449753,1.0,0.8693410936833309
2023-10-27,58.54446086165084,61.31885431051401,1307.5321793600226,0.02472596088853951,0.02012717822908172,1.6872821874367887,0.0,0.0,0.0,-0.0005,0.0,-0.0,0.02012717822908172,1.2089060815445516,1.0038973610449753,1.0,0.8868384768177602
2023-10-30,57.48409689203686,61.842337092042854,1309.5831045206735,-0.0182781465434374,0.008500826079689716,2.2549163409016573,1.0,1.0,-1.0,0.008000826079689716,0.008000826079689716,0.0,0.008500826079689716,1.2185783288496688,1.0119293692325557,1.0,0.8943773364699649
2023-10-31,56.5712446444428,60.63695857485288,1308.3265167743382,-0.016007522799218243,-0.019683611478784613,2.066484184511066,0.0,0.0,-1.0,-0.0005,-0.0005,0.0030001629599717564,-0.019683611478784613,1.217969039685244,1.0114234045479396,1.0030001629599719,0.8767727604634599
2023-11-01,56.59413054377542,60.864769894057815,1302.209083465438,0.0004044682325581306,0.003749931610558477,2.1033802950486313,0.0,0.0,-1.0,0.0,0.0,-0.0033536518874316443,0.003749931610558477,1.217969039685244,1.0114234045479396,0.9996364495703669,0.8800605983531984
2023-11-02,55.09965832257218,61.029781697468884,1294.7213339058023,-0.026761764094448637,0.002707453320192954,2.645320629092846,0.0,0.0,-1.0,0.0,0.0,-0.02892742218810531,0.002707453320192954,1.217969039685244,1.0114234045479396,0.9707195439590263,0.8824433213421807
2023-11-03,54.00095718198379,58.866576069561255,1293.0245457374886,-0.02014174309792427,-0.036088509100764554,2.179616306863839,-1.0,0.0,-1.0,0.035588509100764554,-0.0,0.016354538084907146,-0.036088509100764554,1.261314741938532,1.0114234045479396,0.9865952137104678,0.8505972575090145
2023-11-06,52.79399616374664,58.02737189577459,1285.5151994735272,-0.02260429677256548,-0.014358632018057094,2.264190134995235,-1.0,0.0,-1.0,0.014358632018057094,-0.0,-0.007788037968495205,-0.014358632018057094,1.279425496176978,1.0114234045479396,0.9789115727265549,0.838383844492874
2023-11-07,52.899272958850645,57.15174258557472,1290.1457968240795,0.0019921198538797036,-0.01520494724823962,1.7845198698633906,-1.0,0.0,-1.0,0.01520494724823962,-0.0,0.017156736389102388,-0.01520494724823962,1.2988790933544017,1.0114234045479396,0.995706500528066,0.8256362623635835
2023-11-08,52.42452202506179,56.35926797517683,1296.107953491609,-0.009015135643628991,-0.013963182641107963,1.6280084441302611,0.0,0.0,-1.0,-0.0005,-0.0,0.005130559534434953,-0.013963182641107963,1.2982296538077245,1.0114234045479396,1.000815032007849,0.814107752437079
2023-11-09,52.31996849941521,54.98363915393898,1310.858188644824,-0.0019963543637913084,-0.024711027519852102,1.069091900864241,0.0,0.0,-1.0,-0.0,-0.0,0.02275508959725502,-0.024711027519852102,1.2982296538077245,1.0114234045479396,1.0235886677314674,0.7939903133624814
2023-11-10,52.60402845015964,54.8580425010327,1315.4716866263557,0.005414598242639013,-0.0022868678947851606,0.8597796710655805,0.0,0.0,-1.0,-0.0,-0.0,0.0075918469258086695,-0.0022868678947851606,1.2982296538077245,1.0114234045479396,1.0313595962118771,0.7921745624060823
2023-11-13,53.110934427525706,55.0612312818977,1312.3558750233603,0.009590125155313434,0.0036970588561624496,0.6984921937205153,0.0,0.0,-1.0,0.0,0.0,0.00569891302836148,0.0036970588561624496,1.2982296538077245,1.0114234045479396,1.0372372248516546,0.7951032783876524
2023-11-14,54.07008022902983,55.894633844108114,1307.7881041215137,0.017898158720826896,0.015022517907539168,0.6146867000861214,0.0,0.0,-1.0,0.0,0.0,0.0025132903746354317,0.015022517907539168,1.2982296538077245,1.0114234045479396,1.0398441031850878,0.807047731625574
2023-11-15,53.74389752351716,55.99146477911188,1289.8556690398314,-0.0060508610760869885,0.0017308845400885176,0.7715309388122772,0.0,0.0,-1.0,0.0,0.0,-0.007659245184743254,0.0017308845400885176,1.2982296538077245,1.0114234045479396,1.0318796822448837,0.8084446380673582
2023-11-16,54.11038542510357,57.08435106288329,1286.7900334020735,0.006796008505337792,0.01933075269398632,1.0419057907125526,0.0,0.0,-1.0,0.0,0.0,-0.012672330222016776,0.01933075269398632,1.2982296538077245,1.0114234045479396,1.018803362162087,0.8240724814326176
2023-11-17,54.538848169495,56.34634254408905,1285.87944285579,0.007887123568546262,-0.013012684824711407,0.5173088564911653,0.0,0.0,-1.0,-0.0,-0.0,0.020740132600381718,-0.013012684824711407,1.2982296538077245,1.0114234045479396,1.0399334789870434,0.8133490859590171
2023-11-20,54.69743983326352,56.45204665808622,1290.867024488231,0.0029036463632032827,0.0018742137310088225,0.4680907568293994,0.0,0.0,0.0,0.0,0.0,0.0009706479521718412,0.0018742137310088225,1.2982296538077245,1.0114234045479396,1.040942888288817,0.8148734759840249
2023-11-21,52.84026280013413,56.64610003316275,1294.0288683593703,-0.03454345140392867,0.003431595851608016,1.3512683581723592,0.0,0.0,0.0,0.0,0.0,-0.001,0.003431595851608016,1.2982296538077245,1.0114234045479396,1.0399019454005283,0.8176697924237971
2023-11-22,52.649852397991566,55.520860917470515,1297.0778208479383,-0.003610018030110851,-0.02006431939511444,0.9096444007875404,-1.0,0.0,0.0,0.019564319395114438,-0.0,-0.0,-0.02006431939511444,1.3236286334030276,1.0114234045479396,1.0399019454005283,0.8012638045488691
2023-11-23,52.14846110083535,54.12534515056064,1298.1866610424197,-0.009568763200048291,-0.02545625929892381,0.48449145035970637,0.0,0.0,0.0,-0.0005,-0.0,-0.0,-0.02545625929892381,1.3229668190863262,1.0114234045479396,1.0399019454005283,0.7808666253734309
2023-11-24,50.610775262239486,53.501178913563976,1301.6231397901793,-0.029930168449606498,-0.011598873791263564,0.9019690281500689,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.011598873791263564,1.3229668190863262,1.0114234045479396,1.0399019454005283,0.7718094519379146
2023-11-27,51.08765805458347,52.22138753885029,1309.1819214915608,0.009378439217647028,-0.024211555485188718,0.0336232719438741,-1.0,0.0,0.0,0.023711555485188718,-0.0,-0.0,-0.024211555485188718,1.3543364202221553,1.0114234045479396,1.0399019454005283,0.7531227445683267
2023-11-28,50.07951687518399,51.95388399761562,1303.617310869502,-0.019930863002809662,-0.005135655040557463,0.37751355869425846,0.0,0.0,0.0,-0.0005,-0.0,0.0,-0.005135655040557463,1.3536592520120443,1.0114234045479396,1.0399019454005283,0.749254965949026
2023-11-29,50.801583585681044,51.934830032178674,1301.2349116867147,0.014315447360759848,-0.00036681492938939186,-0.0345690992811796,-1.0,0.0,0.0,-0.00013318507061060815,-0.0,-0.0,-0.00036681492938939186,1.3534789648089824,1.0114234045479396,1.0399019454005283,0.7489801280415967
2023-11-30,52.32501399896125,54.43442334373798,1294.0277220423468,0.029547008825657084,0.04700707182216579,0.43418431406648467,0.0,0.0,0.0,-0.0005,0.0,0.0,0.04700707182216579,1.3528022253265781,1.0114234045479396,1.0399019454005283,0.784187490713823
2023-12-01,51.54790100099039,52.635423903018356,1302.4332693843598,-0.014963043967269662,-0.033607384489037884,-0.11340643419940345,1.0,1.0,0.0,-0.034107384489037884,-0.034107384489037884,-0.0,-0.033607384489037884,1.3066616796897386,0.9769263976078113,1.0399019454005283,0.7578330002019097
2023-12-04,52.59598620395735,51.209371014992804,1309.2071658768814,0.020128317019076913,-0.02746680837019433,-1.4237925497527486,0.0,0.0,0.0,-0.0005,-0.0005,-0.0,-0.02746680837019433,1.3060083488498937,0.9764379344090075,1.0399019454005283,0.7370177464087544
2023-12-05,53.28064523558787,50.84277061407749,1313.1526824694101,0.012933327513843462,-0.007184601361787113,-1.9821376480723598,1.0,1.0,0.0,-0.007684601361787113,-0.007684601361787113,-0.0,-0.007184601361787113,1.2959721953138166,0.9689343981285475,1.0399019454005283,0.7317225677042448
2023-12-06,53.407218100526904,50.83841492961388,1306.87222535387,0.0023727708169478667,-8.567336116271917e-05,-2.0074578371930003,0.0,0.0,1.0,-0.0005,-0.0005,-0.0,-8.567336116271917e-05,1.2953242092161596,0.9684499309294833,1.0399019454005283,0.731659878572431
2023-12-07,53.221917815538504,50.190880836444116,1307.7766051742146,-0.003475606735993786,-0.012818914659998626,-2.2021695992491366,0.0,0.0,1.0,-0.0,-0.0,-0.010413672012569142,-0.012818914659998626,1.2953242092161596,0.9684499309294833,1.0290727476158945,0.722280793028866
